word,doc
pugno,Lex Visigothorum.docx
pulcritudo,Lex Visigothorum.docx
pulso,Lex Visigothorum.docx
pulvis,Lex Visigothorum.docx
punio,Lex Visigothorum.docx
punior,Lex Visigothorum.docx
pupilla,Lex Visigothorum.docx
pupillaris,Lex Visigothorum.docx
pupillus,Lex Visigothorum.docx
purgo,Lex Visigothorum.docx
purificatio,Lex Visigothorum.docx
puritas,Lex Visigothorum.docx
purpura,Lex Visigothorum.docx
purus,Lex Visigothorum.docx
puto,Lex Visigothorum.docx
putredo,Lex Visigothorum.docx
quadrupedus,Lex Visigothorum.docx
quadrupes,Lex Visigothorum.docx
quadruplum,Lex Visigothorum.docx
qualis,Lex Visigothorum.docx
qualiscumque,Lex Visigothorum.docx
qualitas,Lex Visigothorum.docx
qualiter,Lex Visigothorum.docx
quamdiu,Lex Visigothorum.docx
quamobrem,Lex Visigothorum.docx
quando,Lex Visigothorum.docx
quandocumque,Lex Visigothorum.docx
quandoque,Lex Visigothorum.docx
quandoquidem,Lex Visigothorum.docx
quantitas,Lex Visigothorum.docx
quantus,Lex Visigothorum.docx
quantuscumque,Lex Visigothorum.docx
quapropter,Lex Visigothorum.docx
quare,Lex Visigothorum.docx
quartus,Lex Visigothorum.docx
quasi,Lex Visigothorum.docx
quatenus,Lex Visigothorum.docx
quaternus,Lex Visigothorum.docx
quatio,Lex Visigothorum.docx
quattuor,Lex Visigothorum.docx
quemadmodum,Lex Visigothorum.docx
querela,Lex Visigothorum.docx
querella,Lex Visigothorum.docx
querellor,Lex Visigothorum.docx
queror,Lex Visigothorum.docx
questio,Lex Visigothorum.docx
qui,Lex Visigothorum.docx
quia,Lex Visigothorum.docx
quicquam,Lex Visigothorum.docx
quicumque,Lex Visigothorum.docx
quidam,Lex Visigothorum.docx
quidem,Lex Visigothorum.docx
quies,Lex Visigothorum.docx
quiesco,Lex Visigothorum.docx
quilibet,Lex Visigothorum.docx
quin,Lex Visigothorum.docx
quingentenarius,Lex Visigothorum.docx
quingenti,Lex Visigothorum.docx
quini,Lex Visigothorum.docx
quinquagenarius,Lex Visigothorum.docx
quinquageni,Lex Visigothorum.docx
quinquaginta,Lex Visigothorum.docx
quinque,Lex Visigothorum.docx
quippiam,Lex Visigothorum.docx
quis,Lex Visigothorum.docx
quispiam,Lex Visigothorum.docx
quisquam,Lex Visigothorum.docx
quisque,Lex Visigothorum.docx
quisquis,Lex Visigothorum.docx
quiuis,Lex Visigothorum.docx
quodammodo,Lex Visigothorum.docx
quodsi,Lex Visigothorum.docx
quomodo,Lex Visigothorum.docx
quoniam,Lex Visigothorum.docx
quot,Lex Visigothorum.docx
quotiens,Lex Visigothorum.docx
quotienscumque,Lex Visigothorum.docx
quotus,Lex Visigothorum.docx
quousque,Lex Visigothorum.docx
rabidus,Lex Visigothorum.docx
radicitus,Lex Visigothorum.docx
radix,Lex Visigothorum.docx
rado,Lex Visigothorum.docx
ramus,Lex Visigothorum.docx
rapacitas,Lex Visigothorum.docx
rapina,Lex Visigothorum.docx
rapio,Lex Visigothorum.docx
rapto,Lex Visigothorum.docx
raptor,Lex Visigothorum.docx
ratio,Lex Visigothorum.docx
ratiocinatio,Lex Visigothorum.docx
rationabilis,Lex Visigothorum.docx
rationabiliter,Lex Visigothorum.docx
rationalis,Lex Visigothorum.docx
reatus,Lex Visigothorum.docx
recedo,Lex Visigothorum.docx
recepto,Lex Visigothorum.docx
receptum,Lex Visigothorum.docx
recido,Lex Visigothorum.docx
recipio,Lex Visigothorum.docx
recito,Lex Visigothorum.docx
reclino,Lex Visigothorum.docx
recolo,Lex Visigothorum.docx
recondo,Lex Visigothorum.docx
recordor,Lex Visigothorum.docx
recte,Lex Visigothorum.docx
rectitudo,Lex Visigothorum.docx
rector,Lex Visigothorum.docx
rectum,Lex Visigothorum.docx
recupero,Lex Visigothorum.docx
recurro,Lex Visigothorum.docx
recuso,Lex Visigothorum.docx
redarguo,Lex Visigothorum.docx
reddo,Lex Visigothorum.docx
redemptio,Lex Visigothorum.docx
redemtus,Lex Visigothorum.docx
redeo,Lex Visigothorum.docx
redigo,Lex Visigothorum.docx
redimo,Lex Visigothorum.docx
redintegratio,Lex Visigothorum.docx
reduco,Lex Visigothorum.docx
redundo,Lex Visigothorum.docx
refectio,Lex Visigothorum.docx
refello,Lex Visigothorum.docx
refero,Lex Visigothorum.docx
reformo,Lex Visigothorum.docx
refugi,Lex Visigothorum.docx
refugio,Lex Visigothorum.docx
regalis,Lex Visigothorum.docx
regie,Lex Visigothorum.docx
regimen,Lex Visigothorum.docx
regimonium,Lex Visigothorum.docx
regio,Lex Visigothorum.docx
regius,Lex Visigothorum.docx
regno,Lex Visigothorum.docx
regnum,Lex Visigothorum.docx
rego,Lex Visigothorum.docx
regredior,Lex Visigothorum.docx
regula,Lex Visigothorum.docx
reicio,Lex Visigothorum.docx
rejectio,Lex Visigothorum.docx
relaxatio,Lex Visigothorum.docx
relaxo,Lex Visigothorum.docx
relego,Lex Visigothorum.docx
religatio,Lex Visigothorum.docx
religio,Lex Visigothorum.docx
religiose,Lex Visigothorum.docx
religiositas,Lex Visigothorum.docx
religiosus,Lex Visigothorum.docx
religo,Lex Visigothorum.docx
relinquo,Lex Visigothorum.docx
reliquiae,Lex Visigothorum.docx
reliquum,Lex Visigothorum.docx
reliquus,Lex Visigothorum.docx
remaneo,Lex Visigothorum.docx
remedium,Lex Visigothorum.docx
remeo,Lex Visigothorum.docx
reminiscor,Lex Visigothorum.docx
remissio,Lex Visigothorum.docx
remissus,Lex Visigothorum.docx
remitto,Lex Visigothorum.docx
remoratio,Lex Visigothorum.docx
remoror,Lex Visigothorum.docx
remotus,Lex Visigothorum.docx
remoueo,Lex Visigothorum.docx
ren,Lex Visigothorum.docx
renouo,Lex Visigothorum.docx
renuo,Lex Visigothorum.docx
reparabilis,Lex Visigothorum.docx
reparo,Lex Visigothorum.docx
repedo,Lex Visigothorum.docx
repello,Lex Visigothorum.docx
repenso,Lex Visigothorum.docx
reperio,Lex Visigothorum.docx
repetitio,Lex Visigothorum.docx
repeto,Lex Visigothorum.docx
repleo,Lex Visigothorum.docx
replico,Lex Visigothorum.docx
repono,Lex Visigothorum.docx
reporto,Lex Visigothorum.docx
reposco,Lex Visigothorum.docx
repositio,Lex Visigothorum.docx
reprimo,Lex Visigothorum.docx
reprobabilis,Lex Visigothorum.docx
reprobatio,Lex Visigothorum.docx
reprobo,Lex Visigothorum.docx
repromissio,Lex Visigothorum.docx
repromitto,Lex Visigothorum.docx
repudio,Lex Visigothorum.docx
repudium,Lex Visigothorum.docx
repugnantia,Lex Visigothorum.docx
repugno,Lex Visigothorum.docx
repulsio,Lex Visigothorum.docx
reputo,Lex Visigothorum.docx
requiem,Lex Visigothorum.docx
requiro,Lex Visigothorum.docx
res,Lex Visigothorum.docx
rescindo,Lex Visigothorum.docx
reseco,Lex Visigothorum.docx
resero,Lex Visigothorum.docx
reservo,Lex Visigothorum.docx
resideo,Lex Visigothorum.docx
residuus,Lex Visigothorum.docx
resipisco,Lex Visigothorum.docx
resisto,Lex Visigothorum.docx
resolutio,Lex Visigothorum.docx
resolvo,Lex Visigothorum.docx
respectio,Lex Visigothorum.docx
respondeo,Lex Visigothorum.docx
respuo,Lex Visigothorum.docx
restituo,Lex Visigothorum.docx
resto,Lex Visigothorum.docx
restringo,Lex Visigothorum.docx
resulto,Lex Visigothorum.docx
resurgo,Lex Visigothorum.docx
resurrectio,Lex Visigothorum.docx
resuscito,Lex Visigothorum.docx
retardatio,Lex Visigothorum.docx
retardo,Lex Visigothorum.docx
rete,Lex Visigothorum.docx
retego,Lex Visigothorum.docx
retento,Lex Visigothorum.docx
retinaculum,Lex Visigothorum.docx
retineo,Lex Visigothorum.docx
retractatio,Lex Visigothorum.docx
retro,Lex Visigothorum.docx
retroago,Lex Visigothorum.docx
retrorsus,Lex Visigothorum.docx
retrudo,Lex Visigothorum.docx
retundo,Lex Visigothorum.docx
reuelo,Lex Visigothorum.docx
reuereo,Lex Visigothorum.docx
reuoco,Lex Visigothorum.docx
reus,Lex Visigothorum.docx
revalesco,Lex Visigothorum.docx
reverentia,Lex Visigothorum.docx
revereor,Lex Visigothorum.docx
reverto,Lex Visigothorum.docx
revestio,Lex Visigothorum.docx
revolvo,Lex Visigothorum.docx
rite,Lex Visigothorum.docx
rito,Lex Visigothorum.docx
ritus,Lex Visigothorum.docx
riuulus,Lex Visigothorum.docx
robor,Lex Visigothorum.docx
roboro,Lex Visigothorum.docx
robur,Lex Visigothorum.docx
robustus,Lex Visigothorum.docx
rogatus,Lex Visigothorum.docx
rogo,Lex Visigothorum.docx
rubus,Lex Visigothorum.docx
ruina,Lex Visigothorum.docx
rumino,Lex Visigothorum.docx
rumpo,Lex Visigothorum.docx
rupes,Lex Visigothorum.docx
ruralis,Lex Visigothorum.docx
rursum,Lex Visigothorum.docx
rursus,Lex Visigothorum.docx
rusticanus,Lex Visigothorum.docx
rusticus,Lex Visigothorum.docx
sabbatum,Lex Visigothorum.docx
sacerdotalis,Lex Visigothorum.docx
sacerdotium,Lex Visigothorum.docx
sacerdus,Lex Visigothorum.docx
sacramentum,Lex Visigothorum.docx
sacratus,Lex Visigothorum.docx
sacrificium,Lex Visigothorum.docx
sacrilegus,Lex Visigothorum.docx
sacrosanctus,Lex Visigothorum.docx
saio,Lex Visigothorum.docx
sale,Lex Visigothorum.docx
saltim,Lex Visigothorum.docx
saluber,Lex Visigothorum.docx
salubriter,Lex Visigothorum.docx
salus,Lex Visigothorum.docx
salutaris,Lex Visigothorum.docx
saluto,Lex Visigothorum.docx
salvatio,Lex Visigothorum.docx
salvo,Lex Visigothorum.docx
salvos,Lex Visigothorum.docx
sancio,Lex Visigothorum.docx
sanctimonialis,Lex Visigothorum.docx
sanctio,Lex Visigothorum.docx
sanctus,Lex Visigothorum.docx
sane,Lex Visigothorum.docx
sanguen,Lex Visigothorum.docx
sanguino,Lex Visigothorum.docx
sanguis,Lex Visigothorum.docx
sanitas,Lex Visigothorum.docx
sano,Lex Visigothorum.docx
sanus,Lex Visigothorum.docx
sapio,Lex Visigothorum.docx
sapor,Lex Visigothorum.docx
sarcina,Lex Visigothorum.docx
sarcio,Lex Visigothorum.docx
sata,Lex Visigothorum.docx
satisfacio,Lex Visigothorum.docx
satisfactio,Lex Visigothorum.docx
saucio,Lex Visigothorum.docx
saxum,Lex Visigothorum.docx
scandalum,Lex Visigothorum.docx
sceleratus,Lex Visigothorum.docx
scelero,Lex Visigothorum.docx
scelus,Lex Visigothorum.docx
sceptrum,Lex Visigothorum.docx
scilicet,Lex Visigothorum.docx
scio,Lex Visigothorum.docx
sciscitor,Lex Visigothorum.docx
scribo,Lex Visigothorum.docx
scrinium,Lex Visigothorum.docx
sculpo,Lex Visigothorum.docx
scutum,Lex Visigothorum.docx
secerno,Lex Visigothorum.docx
secludo,Lex Visigothorum.docx
seco,Lex Visigothorum.docx
sectio,Lex Visigothorum.docx
sector,Lex Visigothorum.docx
secularis,Lex Visigothorum.docx
seculum,Lex Visigothorum.docx
secum,Lex Visigothorum.docx
secundo,Lex Visigothorum.docx
secure,Lex Visigothorum.docx
securitas,Lex Visigothorum.docx
securus,Lex Visigothorum.docx
sedeo,Lex Visigothorum.docx
sedes,Lex Visigothorum.docx
sedo,Lex Visigothorum.docx
segrego,Lex Visigothorum.docx
semel,Lex Visigothorum.docx
semen,Lex Visigothorum.docx
semino,Lex Visigothorum.docx
semper,Lex Visigothorum.docx
sempiternus,Lex Visigothorum.docx
senectus,Lex Visigothorum.docx
senex,Lex Visigothorum.docx
sensus,Lex Visigothorum.docx
sententia,Lex Visigothorum.docx
sentio,Lex Visigothorum.docx
separatus,Lex Visigothorum.docx
separo,Lex Visigothorum.docx
sepelio,Lex Visigothorum.docx
sepes,Lex Visigothorum.docx
sepono,Lex Visigothorum.docx
sepositio,Lex Visigothorum.docx
septem,Lex Visigothorum.docx
septimus,Lex Visigothorum.docx
septuplum,Lex Visigothorum.docx
sepulcrum,Lex Visigothorum.docx
sequestratim,Lex Visigothorum.docx
sequestro,Lex Visigothorum.docx
sequo,Lex Visigothorum.docx
sequor,Lex Visigothorum.docx
serenitas,Lex Visigothorum.docx
serenus,Lex Visigothorum.docx
series,Lex Visigothorum.docx
sero,Lex Visigothorum.docx
serus,Lex Visigothorum.docx
serva,Lex Visigothorum.docx
servatus,Lex Visigothorum.docx
servilis,Lex Visigothorum.docx
servio,Lex Visigothorum.docx
servitium,Lex Visigothorum.docx
servitus,Lex Visigothorum.docx
servo,Lex Visigothorum.docx
servos,Lex Visigothorum.docx
sessio,Lex Visigothorum.docx
set,Lex Visigothorum.docx
seu,Lex Visigothorum.docx
seueritas,Lex Visigothorum.docx
seuerus,Lex Visigothorum.docx
sexagesimus,Lex Visigothorum.docx
sexaginta,Lex Visigothorum.docx
sexcuplus,Lex Visigothorum.docx
sexies,Lex Visigothorum.docx
sextus,Lex Visigothorum.docx
sexus,Lex Visigothorum.docx
sic,Lex Visigothorum.docx
siccum,Lex Visigothorum.docx
sicut,Lex Visigothorum.docx
sicuti,Lex Visigothorum.docx
sigillum,Lex Visigothorum.docx
signator,Lex Visigothorum.docx
signatus,Lex Visigothorum.docx
signo,Lex Visigothorum.docx
signum,Lex Visigothorum.docx
sil,Lex Visigothorum.docx
silenter,Lex Visigothorum.docx
silentium,Lex Visigothorum.docx
sileo,Lex Visigothorum.docx
siliqua,Lex Visigothorum.docx
silva,Lex Visigothorum.docx
similis,Lex Visigothorum.docx
similiter,Lex Visigothorum.docx
similitudo,Lex Visigothorum.docx
simpla,Lex Visigothorum.docx
simplex,Lex Visigothorum.docx
simplicitas,Lex Visigothorum.docx
simplum,Lex Visigothorum.docx
simul,Lex Visigothorum.docx
simulatio,Lex Visigothorum.docx
simulo,Lex Visigothorum.docx
simultas,Lex Visigothorum.docx
sinceritas,Lex Visigothorum.docx
sinceriter,Lex Visigothorum.docx
sincerus,Lex Visigothorum.docx
singillatim,Lex Visigothorum.docx
singula,Lex Visigothorum.docx
singularis,Lex Visigothorum.docx
singulariter,Lex Visigothorum.docx
singuli,Lex Visigothorum.docx
sinistre,Lex Visigothorum.docx
sino,Lex Visigothorum.docx
sinus,Lex Visigothorum.docx
sion,Lex Visigothorum.docx
siquidem,Lex Visigothorum.docx
sisto,Lex Visigothorum.docx
sitio,Lex Visigothorum.docx
siue,Lex Visigothorum.docx
socer,Lex Visigothorum.docx
societas,Lex Visigothorum.docx
socio,Lex Visigothorum.docx
socius,Lex Visigothorum.docx
socors,Lex Visigothorum.docx
socrus,Lex Visigothorum.docx
solacium,Lex Visigothorum.docx
solemnitas,Lex Visigothorum.docx
soleo,Lex Visigothorum.docx
soliditas,Lex Visigothorum.docx
solido,Lex Visigothorum.docx
solidum,Lex Visigothorum.docx
solidus,Lex Visigothorum.docx
solium,Lex Visigothorum.docx
sollemnitas,Lex Visigothorum.docx
sollerter,Lex Visigothorum.docx
sollicitatio,Lex Visigothorum.docx
sollicitator,Lex Visigothorum.docx
sollicite,Lex Visigothorum.docx
sollicito,Lex Visigothorum.docx
sollicitudo,Lex Visigothorum.docx
sollicitus,Lex Visigothorum.docx
solo,Lex Visigothorum.docx
solummodo,Lex Visigothorum.docx
solus,Lex Visigothorum.docx
solutio,Lex Visigothorum.docx
solutum,Lex Visigothorum.docx
solutus,Lex Visigothorum.docx
solvo,Lex Visigothorum.docx
sonus,Lex Visigothorum.docx
sopio,Lex Visigothorum.docx
sordeo,Lex Visigothorum.docx
sordes,Lex Visigothorum.docx
sordesco,Lex Visigothorum.docx
sordido,Lex Visigothorum.docx
soror,Lex Visigothorum.docx
sors,Lex Visigothorum.docx
sortilegus,Lex Visigothorum.docx
sortior,Lex Visigothorum.docx
sorus,Lex Visigothorum.docx
sospito,Lex Visigothorum.docx
spatium,Lex Visigothorum.docx
specialis,Lex Visigothorum.docx
specialiter,Lex Visigothorum.docx
species,Lex Visigothorum.docx
speculum,Lex Visigothorum.docx
sperno,Lex Visigothorum.docx
spero,Lex Visigothorum.docx
spiculum,Lex Visigothorum.docx
spiritus,Lex Visigothorum.docx
splendor,Lex Visigothorum.docx
spolium,Lex Visigothorum.docx
spondeo,Lex Visigothorum.docx
sponsio,Lex Visigothorum.docx
sponso,Lex Visigothorum.docx
sponte,Lex Visigothorum.docx
stabilio,Lex Visigothorum.docx
stabilis,Lex Visigothorum.docx
stabilitas,Lex Visigothorum.docx
stabularium,Lex Visigothorum.docx
statim,Lex Visigothorum.docx
statuo,Lex Visigothorum.docx
stilo,Lex Visigothorum.docx
stilus,Lex Visigothorum.docx
stipendium,Lex Visigothorum.docx
stirps,Lex Visigothorum.docx
sto,Lex Visigothorum.docx
strenue,Lex Visigothorum.docx
strideo,Lex Visigothorum.docx
studeo,Lex Visigothorum.docx
studiose,Lex Visigothorum.docx
studium,Lex Visigothorum.docx
stultitia,Lex Visigothorum.docx
stupeo,Lex Visigothorum.docx
stupro,Lex Visigothorum.docx
stuprum,Lex Visigothorum.docx
suadeo,Lex Visigothorum.docx
suasio,Lex Visigothorum.docx
sub,Lex Visigothorum.docx
subcerno,Lex Visigothorum.docx
subdiacon,Lex Visigothorum.docx
subdiaconus,Lex Visigothorum.docx
subdo,Lex Visigothorum.docx
subduco,Lex Visigothorum.docx
subeo,Lex Visigothorum.docx
subicio,Lex Visigothorum.docx
subjaceo,Lex Visigothorum.docx
subjugo,Lex Visigothorum.docx
sublatus,Lex Visigothorum.docx
sublevo,Lex Visigothorum.docx
sublimatio,Lex Visigothorum.docx
sublime,Lex Visigothorum.docx
sublimis,Lex Visigothorum.docx
sublimitas,Lex Visigothorum.docx
sublimo,Lex Visigothorum.docx
submitto,Lex Visigothorum.docx
subnixus,Lex Visigothorum.docx
suboles,Lex Visigothorum.docx
subrepo,Lex Visigothorum.docx
subreptio,Lex Visigothorum.docx
subruo,Lex Visigothorum.docx
subscribo,Lex Visigothorum.docx
subscriptio,Lex Visigothorum.docx
subsequor,Lex Visigothorum.docx
subsisto,Lex Visigothorum.docx
substantia,Lex Visigothorum.docx
substo,Lex Visigothorum.docx
subterior,Lex Visigothorum.docx
subterius,Lex Visigothorum.docx
subtilis,Lex Visigothorum.docx
subtraho,Lex Visigothorum.docx
subverto,Lex Visigothorum.docx
succedo,Lex Visigothorum.docx
successio,Lex Visigothorum.docx
successor,Lex Visigothorum.docx
succido,Lex Visigothorum.docx
succumbo,Lex Visigothorum.docx
suffero,Lex Visigothorum.docx
sufficienter,Lex Visigothorum.docx
sufficio,Lex Visigothorum.docx
suffio,Lex Visigothorum.docx
suffocatio,Lex Visigothorum.docx
suggero,Lex Visigothorum.docx
suggestio,Lex Visigothorum.docx
suillus,Lex Visigothorum.docx
sum,Lex Visigothorum.docx
summa,Lex Visigothorum.docx
summum,Lex Visigothorum.docx
summus,Lex Visigothorum.docx
sumo,Lex Visigothorum.docx
suo,Lex Visigothorum.docx
superbia,Lex Visigothorum.docx
superduco,Lex Visigothorum.docx
superficies,Lex Visigothorum.docx
superflua,Lex Visigothorum.docx
superfluitas,Lex Visigothorum.docx
superfluo,Lex Visigothorum.docx
superfluus,Lex Visigothorum.docx
supergredior,Lex Visigothorum.docx
superior,Lex Visigothorum.docx
supernus,Lex Visigothorum.docx
supero,Lex Visigothorum.docx
superpono,Lex Visigothorum.docx
superstes,Lex Visigothorum.docx
superstitio,Lex Visigothorum.docx
supersum,Lex Visigothorum.docx
supervenio,Lex Visigothorum.docx
supo,Lex Visigothorum.docx
suppleo,Lex Visigothorum.docx
supplex,Lex Visigothorum.docx
supplicatio,Lex Visigothorum.docx
supplicium,Lex Visigothorum.docx
supplico,Lex Visigothorum.docx
suppono,Lex Visigothorum.docx
suppressus,Lex Visigothorum.docx
supprimo,Lex Visigothorum.docx
supra,Lex Visigothorum.docx
supradictus,Lex Visigothorum.docx
suprafatus,Lex Visigothorum.docx
suprascribo,Lex Visigothorum.docx
suptilitas,Lex Visigothorum.docx
surculus,Lex Visigothorum.docx
surdus,Lex Visigothorum.docx
surgo,Lex Visigothorum.docx
sus,Lex Visigothorum.docx
susceptio,Lex Visigothorum.docx
suscepto,Lex Visigothorum.docx
susceptor,Lex Visigothorum.docx
susceptus,Lex Visigothorum.docx
suscipio,Lex Visigothorum.docx
suscito,Lex Visigothorum.docx
suspecto,Lex Visigothorum.docx
suspectus,Lex Visigothorum.docx
suspendo,Lex Visigothorum.docx
suspicio,Lex Visigothorum.docx
sustineo,Lex Visigothorum.docx
suum,Lex Visigothorum.docx
suus,Lex Visigothorum.docx
tabernaculum,Lex Visigothorum.docx
tabesco,Lex Visigothorum.docx
tabula,Lex Visigothorum.docx
taceo,Lex Visigothorum.docx
tactus,Lex Visigothorum.docx
talio,Lex Visigothorum.docx
talis,Lex Visigothorum.docx
taliter,Lex Visigothorum.docx
tam,Lex Visigothorum.docx
tamdiu,Lex Visigothorum.docx
tamquam,Lex Visigothorum.docx
tandem,Lex Visigothorum.docx
tango,Lex Visigothorum.docx
tantumdem,Lex Visigothorum.docx
tantummodo,Lex Visigothorum.docx
tantundem,Lex Visigothorum.docx
tantus,Lex Visigothorum.docx
tarde,Lex Visigothorum.docx
tarditas,Lex Visigothorum.docx
tardo,Lex Visigothorum.docx
tardus,Lex Visigothorum.docx
taxatio,Lex Visigothorum.docx
taxo,Lex Visigothorum.docx
tego,Lex Visigothorum.docx
tela,Lex Visigothorum.docx
telonarius,Lex Visigothorum.docx
telum,Lex Visigothorum.docx
temeritas,Lex Visigothorum.docx
temero,Lex Visigothorum.docx
temno,Lex Visigothorum.docx
temperamentum,Lex Visigothorum.docx
temperanter,Lex Visigothorum.docx
temperatus,Lex Visigothorum.docx
tempero,Lex Visigothorum.docx
tempestas,Lex Visigothorum.docx
templum,Lex Visigothorum.docx
tempto,Lex Visigothorum.docx
tempus,Lex Visigothorum.docx
tendo,Lex Visigothorum.docx
tenebrae,Lex Visigothorum.docx
teneo,Lex Visigothorum.docx
tenor,Lex Visigothorum.docx
tepesco,Lex Visigothorum.docx
tepidus,Lex Visigothorum.docx
termino,Lex Visigothorum.docx
tero,Lex Visigothorum.docx
terrena,Lex Visigothorum.docx
terrenus,Lex Visigothorum.docx
terreo,Lex Visigothorum.docx
terribilis,Lex Visigothorum.docx
territorium,Lex Visigothorum.docx
terror,Lex Visigothorum.docx
tertio,Lex Visigothorum.docx
tertius,Lex Visigothorum.docx
testa,Lex Visigothorum.docx
testamentum,Lex Visigothorum.docx
testatio,Lex Visigothorum.docx
testator,Lex Visigothorum.docx
testatus,Lex Visigothorum.docx
testiculus,Lex Visigothorum.docx
testificor,Lex Visigothorum.docx
testimonium,Lex Visigothorum.docx
testis,Lex Visigothorum.docx
testo,Lex Visigothorum.docx
testor,Lex Visigothorum.docx
texo,Lex Visigothorum.docx
thesaurum,Lex Visigothorum.docx
tilia,Lex Visigothorum.docx
timeo,Lex Visigothorum.docx
timidus,Lex Visigothorum.docx
timor,Lex Visigothorum.docx
titulus,Lex Visigothorum.docx
tolero,Lex Visigothorum.docx
tollo,Lex Visigothorum.docx
tondeo,Lex Visigothorum.docx
tormentum,Lex Visigothorum.docx
torpor,Lex Visigothorum.docx
torqueo,Lex Visigothorum.docx
torus,Lex Visigothorum.docx
totum,Lex Visigothorum.docx
totus,Lex Visigothorum.docx
tracto,Lex Visigothorum.docx
tractus,Lex Visigothorum.docx
traditio,Lex Visigothorum.docx
trado,Lex Visigothorum.docx
traho,Lex Visigothorum.docx
trames,Lex Visigothorum.docx
tranquille,Lex Visigothorum.docx
tranquillitas,Lex Visigothorum.docx
transactio,Lex Visigothorum.docx
transcendo,Lex Visigothorum.docx
transcursio,Lex Visigothorum.docx
transduco,Lex Visigothorum.docx
transductio,Lex Visigothorum.docx
transeo,Lex Visigothorum.docx
transfero,Lex Visigothorum.docx
transfundo,Lex Visigothorum.docx
transgredior,Lex Visigothorum.docx
transgressio,Lex Visigothorum.docx
transgressor,Lex Visigothorum.docx
transigo,Lex Visigothorum.docx
transitus,Lex Visigothorum.docx
transmarinus,Lex Visigothorum.docx
transmitto,Lex Visigothorum.docx
transversum,Lex Visigothorum.docx
trecenteni,Lex Visigothorum.docx
trecenti,Lex Visigothorum.docx
tremis,Lex Visigothorum.docx
tremo,Lex Visigothorum.docx
tremor,Lex Visigothorum.docx
tres,Lex Visigothorum.docx
tribunal,Lex Visigothorum.docx
tribunus,Lex Visigothorum.docx
tribuo,Lex Visigothorum.docx
tricennalis,Lex Visigothorum.docx
tricennium,Lex Visigothorum.docx
tricesimus,Lex Visigothorum.docx
triduum,Lex Visigothorum.docx
triginta,Lex Visigothorum.docx
trinepos,Lex Visigothorum.docx
trineptis,Lex Visigothorum.docx
trinitas,Lex Visigothorum.docx
trinus,Lex Visigothorum.docx
triplus,Lex Visigothorum.docx
tritauia,Lex Visigothorum.docx
triumpho,Lex Visigothorum.docx
triumphus,Lex Visigothorum.docx
trucido,Lex Visigothorum.docx
tructus,Lex Visigothorum.docx
trunco,Lex Visigothorum.docx
tuba,Lex Visigothorum.docx
tueor,Lex Visigothorum.docx
tuitio,Lex Visigothorum.docx
tum,Lex Visigothorum.docx
tumeo,Lex Visigothorum.docx
tumultuosus,Lex Visigothorum.docx
tumultus,Lex Visigothorum.docx
tunc,Lex Visigothorum.docx
tunica,Lex Visigothorum.docx
tuor,Lex Visigothorum.docx
turba,Lex Visigothorum.docx
turbo,Lex Visigothorum.docx
turpe,Lex Visigothorum.docx
turpis,Lex Visigothorum.docx
turpiter,Lex Visigothorum.docx
turpo,Lex Visigothorum.docx
tutela,Lex Visigothorum.docx
tuto,Lex Visigothorum.docx
tutor,Lex Visigothorum.docx
tutum,Lex Visigothorum.docx
tuus,Lex Visigothorum.docx
tyrannis,Lex Visigothorum.docx
uaco,Lex Visigothorum.docx
uado,Lex Visigothorum.docx
uagatio,Lex Visigothorum.docx
ualeo,Lex Visigothorum.docx
ualetudo,Lex Visigothorum.docx
ualidus,Lex Visigothorum.docx
uanitas,Lex Visigothorum.docx
uapulo,Lex Visigothorum.docx
uario,Lex Visigothorum.docx
uas,Lex Visigothorum.docx
uaticinator,Lex Visigothorum.docx
ubicumque,Lex Visigothorum.docx
uegeto,Lex Visigothorum.docx
uel,Lex Visigothorum.docx
uelito,Lex Visigothorum.docx
uelut,Lex Visigothorum.docx
uenalitas,Lex Visigothorum.docx
uenefica,Lex Visigothorum.docx
ueneficus,Lex Visigothorum.docx
ueneno,Lex Visigothorum.docx
ueneo,Lex Visigothorum.docx
uenero,Lex Visigothorum.docx
uenia,Lex Visigothorum.docx
uenio,Lex Visigothorum.docx
uer,Lex Visigothorum.docx
ueraciter,Lex Visigothorum.docx
uere,Lex Visigothorum.docx
ueredicus,Lex Visigothorum.docx
ueretrum,Lex Visigothorum.docx
ueridicus,Lex Visigothorum.docx
ueritas,Lex Visigothorum.docx
uerus,Lex Visigothorum.docx
uetera,Lex Visigothorum.docx
uetitum,Lex Visigothorum.docx
uia,Lex Visigothorum.docx
uicarius,Lex Visigothorum.docx
uicia,Lex Visigothorum.docx
uicina,Lex Visigothorum.docx
uicinitas,Lex Visigothorum.docx
uicinum,Lex Visigothorum.docx
uicinus,Lex Visigothorum.docx
uicus,Lex Visigothorum.docx
uidelicet,Lex Visigothorum.docx
uideo,Lex Visigothorum.docx
uidua,Lex Visigothorum.docx
uiduitas,Lex Visigothorum.docx
uiduus,Lex Visigothorum.docx
uigilo,Lex Visigothorum.docx
uilicus,Lex Visigothorum.docx
uinea,Lex Visigothorum.docx
uio,Lex Visigothorum.docx
uiolo,Lex Visigothorum.docx
uir,Lex Visigothorum.docx
uireo,Lex Visigothorum.docx
uiriliter,Lex Visigothorum.docx
uirus,Lex Visigothorum.docx
uis,Lex Visigothorum.docx
